case,implementation,status,error,dimension,family,input_format,output_format,wb,betatotal,aspect,raxis_cc,volume_p,iotaf_edge,pressure_axis,plasma_current
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.00010063198720655163,0.0,64.20105515532784,0.9998896695775599,0.004787653648384675,-0.0,0.0,0.0
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.00010063198756953721,0.0,64.20105526791498,0.9998812300066017,0.004787653637422089,0.0,0.0,-0.0
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,64.2010552679151,0.999999991219587,0.00478765363742207,0.0,0.0,
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.00010063198756953709,0.0,64.20105526791528,0.9998812300065328,0.0047876536374220685,0.0,0.0,-0.0
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,parvmec,failed,No VMEC NetCDF output produced by PARVMEC,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.00010063198757153019,0.0,64.20105526791498,0.9998811231452135,0.004787653637422089,0.0,0.0,-0.0
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,vmecpp,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
VMEX/data/LandremanSengupta2019_section5.4_B2_A80,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.00010063198757153024,0.0,64.2010552679144,0.999881123145209,0.004787653637422085,0.0,0.0,-0.0
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.002128802331545251,0.0,9.247607488071369,1.0013069965605452,0.23081868640428957,-0.0,0.0,0.0
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.00212880234633079,0.0,9.24760749741136,0.996373788619574,0.23081868593803964,0.0,0.0,-0.0
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,9.247607497411364,0.999990433609835,0.23081868593804,0.0,0.0,
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.002128802346330827,0.0,9.24760749741137,0.9963737885701536,0.23081868593803967,0.0,0.0,-0.0
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,parvmec,failed,No VMEC NetCDF output produced by PARVMEC,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0021288023391901815,0.0,9.24760749741136,0.9962738020048906,0.23081868593803964,0.0,0.0,-0.0
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,vmecpp,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
VMEX/data/LandremanSenguptaPlunk_section5p3_low_res,vmex,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
VMEX/data/NuhrenbergZille_1988_QHS,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/NuhrenbergZille_1988_QHS,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.10047779062535908,0.0,11.682013535772839,11.048511869676348,188.55238913748056,-1.486718218103493,0.0,5.492632371916475e-12
VMEX/data/NuhrenbergZille_1988_QHS,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.10047639368156513,0.0,11.682013535772745,10.997006021063987,188.55238913747814,-1.517712471379785,0.0,1.0665838871826149e-10
VMEX/data/NuhrenbergZille_1988_QHS,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/NuhrenbergZille_1988_QHS,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,11.682013535772677,10.9964122362777,188.552389137478,1.51380901300622,0.0,
VMEX/data/NuhrenbergZille_1988_QHS,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
VMEX/data/NuhrenbergZille_1988_QHS,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.10047639328293284,0.0,11.682013535772745,10.997002673104372,188.55238913747814,-1.517792842136271,0.0,-4.518412553833339e-10
VMEX/data/NuhrenbergZille_1988_QHS,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/NuhrenbergZille_1988_QHS,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/NuhrenbergZille_1988_QHS,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.10047639328293383,0.0,11.682013535772745,10.997002673078915,188.55238913747814,-1.5177928425902096,0.0,6.484884244178923e-11
VMEX/data/NuhrenbergZille_1988_QHS,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.10047639337390668,0.0,11.682013535772706,10.99699331920018,188.5523891374787,-1.5178328447607823,0.0,4.47911022508074e-11
VMEX/data/NuhrenbergZille_1988_QHS,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.10047639328293256,0.0,11.682013535772695,10.99700267303256,188.55238913747863,-1.5177928414693673,0.0,2.710505431213761e-11
VMEX/data/QI_nfp2_initial,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/QI_nfp2_initial,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,266.09300912662394,0.0,9.997162448784373,12.133424113962192,340.9967834085771,-0.515100032848451,0.0,8.155460545821582e-10
VMEX/data/QI_nfp2_initial,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,266.0904846725352,0.0,9.997162484668552,12.065089963359616,340.99678077993747,-0.5087070194459065,0.0,5.0133508455729725e-09
VMEX/data/QI_nfp2_initial,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/QI_nfp2_initial,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,9.997162484668427,12.0627682259764,340.996780779937,0.508830875918217,0.0,
VMEX/data/QI_nfp2_initial,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,266.09048467883974,0.0,8.157617636821229,12.065090021367702,524.5234712818202,-0.5087070265016091,0.0,-1.1796119636642288e-09
VMEX/data/QI_nfp2_initial,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,266.09048467883997,0.0,9.997162484668548,12.065090021245098,340.99678077993747,-0.5087070261042204,0.0,1.6306400674181987e-09
VMEX/data/QI_nfp2_initial,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/QI_nfp2_initial,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/QI_nfp2_initial,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,266.09048467883906,0.0,9.997162484668552,12.06509002130429,340.99678077993747,-0.508707026109237,0.0,-4.666406150377611e-09
VMEX/data/QI_nfp2_initial,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,266.0904846725355,0.0,9.99716248466847,12.065089963428163,340.99678077993735,-0.508707020359465,0.0,1.4224732503009816e-09
VMEX/data/QI_nfp2_initial,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,266.09048467883946,0.0,9.997162484668493,12.065090021996225,340.9967807799371,-0.5087070296428813,0.0,2.242130092700023e-09
VMEX/data/QI_stel_seed_3127,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/QI_stel_seed_3127,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.002598025329032941,0.0,9.892363928018503,1.0013158579136698,0.2051432217199683,-0.10823799047107066,0.0,-3.1857267757115556e-12
VMEX/data/QI_stel_seed_3127,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0025980039165699916,0.0,9.892363909047967,1.000009323722187,0.2051432223416112,-0.11331055108696508,0.0,-3.1731971786514226e-11
VMEX/data/QI_stel_seed_3127,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/QI_stel_seed_3127,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,9.89236390904791,0.999945629693014,0.205143222341611,0.11272797654488,0.0,
VMEX/data/QI_stel_seed_3127,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0024398407924688765,0.0,8.945388302441106,0.9999681348900006,0.2772542941114213,-0.030136530799267376,0.0,1.1800227746436472e-12
VMEX/data/QI_stel_seed_3127,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0025980039164758555,0.0,9.892363909047967,1.0000093215794372,0.2051432223416112,-0.1133107070792977,0.0,-2.2639073097739312e-11
VMEX/data/QI_stel_seed_3127,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/QI_stel_seed_3127,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/QI_stel_seed_3127,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,0.002598003916475697,0.0,9.892363909047967,1.0000093215762391,0.2051432223416112,-0.11331070736201518,0.0,2.7291401560533557e-11
VMEX/data/QI_stel_seed_3127,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0025980039165700193,0.0,9.892363909048008,1.0000093237280823,0.20514322234161042,-0.1133105510523464,0.0,7.0261382974744205e-12
VMEX/data/QI_stel_seed_3127,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,0.002598003916475788,0.0,9.892363909048012,1.0000093215716548,0.2051432223416103,-0.1133107071371814,0.0,4.065758146820641e-12
VMEX/data/basic_non_stellsym_pressure,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/basic_non_stellsym_pressure,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,1689.0200765282698,1.5775201881855503e-09,4.384423044481716,5.000000000000002,167.41316465347836,-0.24773498010384645,1.0,1.3816108752715016e-09
VMEX/data/basic_non_stellsym_pressure,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,,,,nan,,0.0,,
VMEX/data/basic_non_stellsym_pressure,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/basic_non_stellsym_pressure,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,4.3844230444817205,5.22534680624046,167.413164653478,0.136044377354574,1.0,
VMEX/data/basic_non_stellsym_pressure,jvmec,failed,Run failed,3,vmec_family,vmec_indata,wout_netcdf,,,,,,,,
VMEX/data/basic_non_stellsym_pressure,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,1678.107029448239,2.8438460168402206e-07,4.384423044481727,4.920639351278428,167.41316465347825,-0.13623075572970572,184.03501721950823,6.678685382510707e-09
VMEX/data/basic_non_stellsym_pressure,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/basic_non_stellsym_pressure,spectre,failed,Run failed,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/basic_non_stellsym_pressure,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,,0.0,0.0,,0.0,,,
VMEX/data/basic_non_stellsym_pressure,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0,,4.384423044481718,1.632615257847629,167.4131646534782,0.0,0.0,0.0
VMEX/data/basic_non_stellsym_pressure,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,1678.1070268239446,2.843841300758502e-07,4.384423044481718,4.920659059734344,167.4131646534783,-0.13623082711036294,184.03235231747053,-9.8879238130678e-10
VMEX/data/basic_non_stellsym_simsopt,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/basic_non_stellsym_simsopt,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,1689.0281158309788,0.0,4.384423044481719,5.0,167.41316465347822,-0.24887113233669084,0.0,2.1711028039980742e-09
VMEX/data/basic_non_stellsym_simsopt,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,6.752998160663992e-11,0.0,0.0,2.0104859658709476e+18,0.0,10.161997814348554,3.729662159763227e-304,3.26405569239796e-07
VMEX/data/basic_non_stellsym_simsopt,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/basic_non_stellsym_simsopt,gvec,failed,Run failed,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
VMEX/data/basic_non_stellsym_simsopt,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,1678.107086439855,0.0,4.38442304448172,4.942623203116154,167.41316465347825,0.13643770521380089,0.0,-2.714842239903703e-09
VMEX/data/basic_non_stellsym_simsopt,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,1678.1064468924308,0.0,4.384423044481727,4.9102999836954435,167.41316465347825,-0.13622625996436244,0.0,6.227657278756737e-09
VMEX/data/basic_non_stellsym_simsopt,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/basic_non_stellsym_simsopt,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/basic_non_stellsym_simsopt,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,1678.1089005866713,-0.0,4.384423044481717,4.95425126974304,167.41316465347822,0.13642918379660346,0.0,-1.0321604682062002e-09
VMEX/data/basic_non_stellsym_simsopt,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0,,4.384423044481718,1.632615257847629,167.4131646534782,0.0,0.0,0.0
VMEX/data/basic_non_stellsym_simsopt,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,1678.1064371732427,0.0,4.384423044481718,4.9097098385069895,167.4131646534783,-0.13622561012222578,0.0,2.411265631607762e-09
VMEX/data/circular_tokamak,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/circular_tokamak,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,172.3917031869857,0.0,3.0000000000000093,6.127228175410492,473.74101125229095,0.25,0.0,-5015041.008202302
VMEX/data/circular_tokamak,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,172.39494070759557,0.0,3.0000000000000013,6.1321882628580635,473.74101125228947,0.2499999999999999,0.0,-5113728.513944055
VMEX/data/circular_tokamak,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/circular_tokamak,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,3.0,6.1320942684999,473.741011252289,-0.25,0.0,
VMEX/data/circular_tokamak,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,172.39494070759545,0.0,3.0000000000000413,6.132188262858121,473.7410112522957,0.2499999999999999,0.0,-5113728.513946743
VMEX/data/circular_tokamak,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,172.3949407075955,0.0,3.0000000000000013,6.13218826285812,473.74101125228947,0.2499999999999999,0.0,-5113728.513946485
VMEX/data/circular_tokamak,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/circular_tokamak,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/circular_tokamak,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,172.3949407075955,0.0,3.0000000000000013,6.13218826285812,473.74101125228947,0.2499999999999999,0.0,-5113728.513946485
VMEX/data/circular_tokamak,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,172.3949407075954,0.0,3.0000000000000013,6.132188262858243,473.74101125228947,0.24999999999999994,0.0,-5113728.513954083
VMEX/data/circular_tokamak,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,172.39494070759548,0.0,2.9999999999999982,6.13218826285814,473.7410112522893,0.24999999999999994,0.0,-5113728.513947651
VMEX/data/circular_tokamak_aspect_100,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/circular_tokamak_aspect_100,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,4999.935315632575,0.0,100.00000000000004,200.00401578622504,15791.36704174298,0.25,0.0,-125010.53965654438
VMEX/data/circular_tokamak_aspect_100,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,4999.935314852455,0.0,99.99999999999821,199.99499673888678,15791.367041743026,0.24999999999999994,0.0,-125034.92780628124
VMEX/data/circular_tokamak_aspect_100,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/circular_tokamak_aspect_100,gvec,success,,3,vmec_family,vmec_indata,gvec_state,,,100.0,200.000000111786,15791.367041743,-0.25,0.0,
VMEX/data/circular_tokamak_aspect_100,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,4999.935314852454,0.0,99.99999999999983,199.99499673888678,15791.367041742893,0.24999999999999994,0.0,-125034.92780628089
VMEX/data/circular_tokamak_aspect_100,parvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,4999.935313724557,0.0,99.99999999999821,199.99997891244524,15791.367041743026,0.24999999999999994,0.0,-125033.36704765551
VMEX/data/circular_tokamak_aspect_100,spec,failed,Unsupported: SPEC requires a native .sp input,3,spec_mhd,spec_namelist,spec_hdf5,,,,,,,,
VMEX/data/circular_tokamak_aspect_100,spectre,success,,3,spectre_mhd,vmec_indata_or_spectre_toml,spectre_json,,,,,,,,
VMEX/data/circular_tokamak_aspect_100,vmec2000,success,,3,vmec_family,vmec_indata,wout_netcdf,4999.935313724557,0.0,99.99999999999821,199.99997891244524,15791.367041743026,0.24999999999999994,0.0,-125033.36704765551
VMEX/data/circular_tokamak_aspect_100,vmecpp,success,,3,vmec_family,vmec_indata,wout_netcdf,4999.935313362336,0.0,99.99999999999821,200.00405654322623,15791.367041743026,0.24999999999999994,0.0,-125035.4193142046
VMEX/data/circular_tokamak_aspect_100,vmex,success,,3,vmec_family,vmec_indata,wout_netcdf,4999.935313724539,0.0,100.00000000000034,199.99997905142283,15791.367041743026,0.24999999999999994,0.0,-125033.36704239598
VMEX/data/cth_like_fixed_bdy,chease,failed,Unsupported: CHEASE requires a 2-D GEQDSK input,3,grad_shafranov,vmec_indata_via_geqdsk,geqdsk,,,,,,,,
VMEX/data/cth_like_fixed_bdy,desc,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0011152362196875777,0.02846240817633584,5.307644604298972,0.7669377092559108,0.33322768486493665,-0.5877438211449735,432.290809,-43229.080860000024
VMEX/data/cth_like_fixed_bdy,educational_vmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0011262898007085307,0.0023451920899418472,5.307644600044931,0.7857664330712385,0.3332276850190857,0.5616650540296477,432.3209489619426,43229.26499463213
VMEX/data/cth_like_fixed_bdy,freegs,failed,Unsupported: FreeGS is restricted to 2-D Grad-Shafranov cases,3,grad_shafranov,vmec_indata_or_case,geqdsk,,,,,,,,
VMEX/data/cth_like_fixed_bdy,gvec,failed,Unsupported: VMEC pressure profile of type two_power is not supported for conversion,3,vmec_family,vmec_indata,gvec_state,,,,,,,,
VMEX/data/cth_like_fixed_bdy,jvmec,success,,3,vmec_family,vmec_indata,wout_netcdf,0.0011262898007085471,0.0,5.307644600044908,0.7857664330712386,0.3332276850190883,0.5616650540295827,0.0,43229.26499463137
