case,implementation,quality_status,quality_metric,residual,tolerance,residual_over_tolerance,iterations,solver_status,quality_source
educational_VMEC/from_STELLOPT_246/Benchmarks/atf0,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.52795642178999e-20,1e-20,2.52795642178999,3001.0,0,wout_atf0.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf0,spectre,converged,least-squares optimality,6652674775.271196,,,47.0,2,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Benchmarks/atf0,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.9644398028637507e-20,1e-20,2.9644398028637506,3001.0,0,wout_atf0.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf0,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.977284333722682e-21,1e-20,0.9977284333722682,2993.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14,desc,converged,maximum normalized force error,0.095,,,2.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.6973312884581769,1e-20,6.97331288458177e+19,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14,gvec,not_converged,|force|,1.19e-06,1e-07,11.9,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",5.447911779346956e-21,1e-20,0.5447911779346957,2427.0,0,wout_atf14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",2.9473278798935336e-22,1e-20,0.029473278798935337,2427.0,0,wout_atf14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.4532620734945072e-20,1e-20,2.4532620734945074,3000.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",3.974143494881752e-21,1e-20,0.3974143494881752,2448.0,0,wout_atf14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_10X8,desc,converged,maximum normalized force error,0.01664,,,2.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_10X8,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.147607762598593,1e-18,2.1476077625985928e+18,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_10X8,gvec,not_converged,|force|,1.03e-06,1e-07,10.3,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_10X8,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.98738139917798e-19,1e-18,0.8987381399177979,861.0,0,wout_atf14_10X8.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_10X8,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.97677100725655e-19,1e-18,0.8976771007256549,861.0,0,wout_atf14_10X8.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_10X8,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.331742588665252e-18,1e-18,1.3317425886652519,3000.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_9X6,desc,converged,maximum normalized force error,0.01485,,,3.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_9X6,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.379155222991264,1e-18,2.379155222991264e+18,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_9X6,gvec,not_converged,|force|,1.15e-06,1e-07,11.5,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_9X6,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",9.782478240773607e-15,1e-18,9782.478240773606,3001.0,0,wout_atf14_9X6.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_9X6,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",9.781972605136398e-15,1e-18,9781.972605136398,3001.0,0,wout_atf14_9X6.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf14_9X6,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.2184998149758174e-14,1e-18,22184.998149758172,2995.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,desc,converged,maximum normalized force error,0.002756,,,1.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.07259236281479507,1e-14,7259236281479.507,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,gvec,not_converged,|force|,6.76e-07,1e-07,6.76,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.879468884893328e-15,1e-14,0.9879468884893329,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.878967820893933e-15,1e-14,0.9878967820893934,830.0,0,wout_atf_lb.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.880466565496976e-15,1e-14,0.9880466565496976,830.0,0,wout_atf_lb.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.879826060464986e-15,1e-14,0.9879826060464986,830.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_lb,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.87866564567207e-15,1e-14,0.9878665645672069,829.0,0,wout_atf_lb.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,desc,converged,maximum normalized force error,0.3415,,,1.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.07486496319773663,1e-20,7.486496319773663e+18,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,gvec,not_converged,|force|,2.55e-06,1e-07,25.500000000000004,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.347369842852373e-21,1e-20,0.9347369842852373,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",5.109301828409859e-06,1e-20,510930182840985.9,187.0,0,wout_atf_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,spectre,converged,least-squares optimality,40206703556.16055,,,59.0,2,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",5.109301827394796e-06,1e-20,510930182739479.56,187.0,0,wout_atf_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/atf_test,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.350452032183209e-21,1e-20,0.9350452032183209,581.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,desc,converged,maximum normalized force error,0.00745,,,13.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.756388404906193,5e-12,151277680981.23862,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,gvec,not_converged,|force|,9.79e-07,1e-07,9.790000000000001,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.96005021471304e-12,5e-12,0.9920100429426081,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.9887483002946855e-12,5e-12,0.9977496600589372,852.0,0,wout_bean10.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,spectre,converged,least-squares optimality,5.296516724328214e+25,,,40.0,3,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.9887483002946855e-12,5e-12,0.9977496600589372,852.0,0,wout_bean10.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.9196892024064655e-12,5e-12,0.9839378404812932,958.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean10,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.988744037972233e-12,5e-12,0.9977488075944467,851.0,0,wout_bean10.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14,desc,converged,maximum normalized force error,0.00745,,,13.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.756388404906193,1e-14,75638840490619.3,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14,gvec,not_converged,|force|,9.79e-07,1e-07,9.790000000000001,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",4.0215880196453065e-10,1e-14,40215.880196453065,601.0,0,wout_bean14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14,spectre,converged,least-squares optimality,5.296516724328214e+25,,,40.0,3,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",4.0215880196453065e-10,1e-14,40215.880196453065,601.0,0,wout_bean14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.907437748790314e-10,1e-14,29074.377487903137,596.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,desc,converged,maximum normalized force error,0.01627,,,3.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.010834026497980886,1e-14,1083402649798.0886,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,gvec,not_converged,|force|,1.33e-07,1e-07,1.3300000000000003,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.300534702551547e-15,1e-14,0.9300534702551547,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.905467523536071e-15,1e-14,0.6905467523536071,325.0,0,wout_bean14_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.905467523536071e-15,1e-14,0.6905467523536071,325.0,0,wout_bean14_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.351347834644206e-15,1e-14,0.6351347834644206,319.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean14_test,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.349937898952258e-15,1e-14,0.8349937898952258,324.0,0,wout_bean14_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,desc,converged,maximum normalized force error,0.00745,,,13.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.40833949892274607,1e-20,4.083394989227461e+19,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,gvec,not_converged,|force|,9.79e-07,1e-07,9.790000000000001,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.641824591895694e-21,1e-20,0.6641824591895694,825.0,0,wout_bean20.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,spectre,converged,least-squares optimality,5.296516724328214e+25,,,40.0,3,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.641824591895694e-21,1e-20,0.6641824591895694,825.0,0,wout_bean20.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",9.160175855373494e-19,1e-20,91.60175855373494,1996.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/bean20,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",1.3198854784630939e-21,1e-20,0.1319885478463094,840.0,0,wout_bean20.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt14,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.0,1e-14,100000000000000.0,1.0,1,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt14,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.0,1e-14,100000000000000.0,1.0,14,wout_belt14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt14,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.0,1e-14,100000000000000.0,1.0,14,wout_belt14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt14,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.0,1e-06,1000000.0,1.0,1,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt14,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.998231119983044e-15,1e-14,0.9998231119983044,4475.0,0,wout_belt14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt20,desc,converged,maximum normalized force error,0.0003124,,,30.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/belt20,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",399.70588599285327,1e-20,3.997058859928533e+22,1.0,1,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt20,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.2767169483320446e-21,1e-20,0.6276716948332045,3755.0,0,wout_belt20.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt20,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",6.2767169483320446e-21,1e-20,0.6276716948332045,3755.0,0,wout_belt20.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/belt20,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",3907.9554632505083,1e-06,3907955463.2505083,1.0,1,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82_test,desc,converged,maximum normalized force error,0.03241,,,1.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/c82_test,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.0009121741904914506,1e-14,91217419049.14507,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82_test,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.314816621766792e-15,1e-14,0.9314816621766792,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82_test,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.314819487117883e-15,1e-14,0.9314819487117882,397.0,0,wout_c82_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82_test,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.314822951747082e-15,1e-14,0.9314822951747082,397.0,0,wout_c82_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82_test,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.32234323368341e-15,1e-14,0.932234323368341,397.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82_test,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.314826873787918e-15,1e-14,0.9314826873787918,396.0,0,wout_c82_test.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac,desc,converged,maximum normalized force error,0.02087,,,1.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.24538815167477274,1e-11,24538815167.477276,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.746456699523725e-12,1e-11,0.9746456699523726,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.977382081381137e-12,1e-11,0.9977382081381138,1001.0,0,wout_c82vac.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.977380622172798e-12,1e-11,0.9977380622172799,1001.0,0,wout_c82vac.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.440801916585323e-12,1e-11,0.9440801916585323,987.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.977382244340648e-12,1e-11,0.9977382244340649,1000.0,0,wout_c82vac.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac14,desc,converged,maximum normalized force error,0.02087,,,1.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac14,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.24538815167477274,1e-14,24538815167477.273,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac14,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.488337857211418e-15,1e-14,0.9488337857211419,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac14,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.597440003274605e-08,1e-14,1597440.003274605,288.0,0,wout_c82vac14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac14,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.304584226966503e-15,1e-14,0.8304584226966503,217.0,0,wout_c82vac14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac14,vmecpp,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.156064806366899e-15,1e-14,0.9156064806366898,1538.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac14,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",4.476681591049239e-15,1e-14,0.4476681591049239,244.0,0,wout_c82vac14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac20,desc,converged,maximum normalized force error,0.02087,,,1.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac20,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.24538815167477274,1e-20,2.4538815167477277e+19,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac20,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.540128583853318e-17,1e-20,1540.1285838533179,2501.0,0,wout_c82vac20.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac20,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.5396304196123726e-17,1e-20,1539.6304196123726,2501.0,0,wout_c82vac20.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/c82vac20,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.9636117916015464e-17,1e-20,2963.6117916015464,2498.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs,desc,converged,maximum normalized force error,0.0031,,,2.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/chs,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.14146434160164742,1e-11,14146434160.164743,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.990661060892312e-12,1e-11,0.9990661060892313,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.582441896323421e-12,1e-11,0.9582441896323421,871.0,0,wout_chs.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.582435923615396e-12,1e-11,0.9582435923615397,871.0,0,wout_chs.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.582456615767948e-12,1e-11,0.9582456615767949,870.0,0,wout_chs.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs14,desc,converged,maximum normalized force error,0.0031,,,2.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/chs14,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.14146434160164742,1e-14,14146434160164.742,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs14,jvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",9.933232210942924e-15,1e-14,0.9933232210942924,0.0,0,wout_input_cleaned.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs14,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",2.0456772415268673e-15,1e-14,0.20456772415268673,716.0,0,wout_chs14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs14,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",2.257208455684602e-15,1e-14,0.2257208455684602,716.0,0,wout_chs14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/chs14,vmex,converged,"max(|fsqr|,|fsqz|,|fsql|)",1.347294665420043e-15,1e-14,0.1347294665420043,723.0,0,wout_chs14.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/circle,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",5.6949918345609505e-05,5e-13,113899836.69121902,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/circle,gvec,not_converged,|force|,4.2e-06,1e-07,42.0,10000.0,finished,gvec.log
educational_VMEC/from_STELLOPT_246/Benchmarks/circle,parvmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.54034967734943e-11,5e-13,50.8069935469886,3001.0,0,wout_circle.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/circle,spectre,converged,least-squares optimality,5451842426842.831,,,37.0,2,spectre_input_res.json
educational_VMEC/from_STELLOPT_246/Benchmarks/circle,vmec2000,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",2.54034967734943e-11,5e-13,50.8069935469886,3001.0,0,wout_circle.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/circle,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.9235938657721436e-11,5e-13,38.471877315442875,2999.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/cooper,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",3.2988971088732204,1e-20,3.2988971088732206e+20,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/cooper,parvmec,converged,"max(|fsqr|,|fsqz|,|fsql|)",8.083852287488667e-21,1e-20,0.8083852287488668,1183.0,0,wout_cooper.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/cooper,vmec2000,converged,"max(|fsqr|,|fsqz|,|fsql|)",2.3050906608622626e-21,1e-20,0.23050906608622626,1183.0,0,wout_cooper.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/cooper,vmecpp,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",1.1898086605895443e-18,1e-20,118.98086605895443,5996.0,0,wout_input.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/d3d,desc,converged,maximum normalized force error,0.0008296,,,16.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/d3d_curhole,desc,converged,maximum normalized force error,0.0001608,,,3.0,success,desc.log
educational_VMEC/from_STELLOPT_246/Benchmarks/d3d_curhole,educational_vmec,not_converged,"max(|fsqr|,|fsqz|,|fsql|)",0.03292059618013852,1e-17,3292059618013851.5,2.0,0,wout_vmec.nc
educational_VMEC/from_STELLOPT_246/Benchmarks/d3d_curhole,gvec,not_converged,|force|,2.09e-06,1e-07,20.9,10000.0,finished,gvec.log
